1359590409000000,140,0,null,2013-01-30,6258,HN,0,-6.264104,53.313873,0,140010,33379,895,0
1359590411000000,44,0,00440001,2013-01-30,4233,D1,0,-6.198999,53.244415,-365,44001,33321,3476,0
1359590411000000,54,0,054A0001,2013-01-30,2788,D1,0,-6.355509,53.288197,-215,54002,33390,2556,1
1359590411000000,15,0,null,2013-01-30,2765,RD,0,-6.321659,53.271912,0,15029,33017,6280,0
1359590411000000,17,0,00171001,2013-01-30,759,D1,0,-6.294333,53.335194,100,17002,33325,2190,0
1359590411000000,25,0,null,2013-01-30,489,CD,0,-6.297050,53.347965,0,25013,33227,4616,0
1359590411000000,83,0,null,2013-01-30,5270,HN,0,-6.278183,53.416668,0,83008,40032,2492,0
1359590415000000,38,0,00700001,2013-01-30,1314,PO,0,-6.464322,53.416088,-387,38014,33435,3331,0
1359590415000000,38,0,00380001,2013-01-30,1193,PO,0,-6.393066,53.405006,-89,38010,33583,4996,0
1359590415000000,42,0,null,2013-01-30,6548,CF,0,-6.159912,53.377438,0,42008,38012,3616,0
1359590415000000,40,0,00400001,2013-01-30,5500,CD,0,-6.395570,53.347866,761,40010,33351,2675,1
1359590415000000,31,0,00320001,2013-01-30,7038,CF,0,-6.150217,53.450943,-601,31006,33283,3623,0
1359590415000000,27,0,00271003,2013-01-30,3964,CF,0,-6.259208,53.347263,-994,27101,33344,1358,0
1359590415000000,40,0,040D1001,2013-01-30,2223,HN,0,-6.266065,53.352512,-251,40207,38066,52,0
1359590415000000,49,0,00490001,2013-01-30,3419,RD,0,-6.375339,53.283970,57,49001,43077,7123,0
1359590415000000,4,0,null,2013-01-30,4259,HN,0,-6.261073,53.352112,0,4003,43038,4725,0
1359590415000000,38,0,00381003,2013-01-30,1167,PO,0,-6.265996,53.356232,-48,38003,33570,818,0
1359590415000000,11,0,00110001,2013-01-30,4505,D1,0,-6.207417,53.289051,478,11006,38098,449,1
1359590415000000,66,0,00660001,2013-01-30,2444,PO,0,-6.467599,53.357613,10,66017,33554,7186,0
1359590415000000,25,0,025B0001,2013-01-30,670,CD,0,-6.457835,53.337902,52,25015,33607,7128,0
1359590415000000,37,0,00371002,2013-01-30,1882,PO,0,-6.261066,53.351433,-252,37003,33582,313,1
1359590415000000,171,0,017A0005,2013-01-30,5265,HN,0,-6.228796,53.397648,-180,171003,40031,993,0
1359590415000000,39,0,039A0001,2013-01-30,3151,PO,0,-6.438188,53.391956,-520,39008,33576,7161,1
1359590415000000,27,0,00270001,2013-01-30,4182,RD,0,-6.366487,53.289352,-474,27014,33104,2557,0
1359590415000000,25,0,00250001,2013-01-30,703,CD,0,-6.450417,53.356415,-193,25014,33604,3890,1
1359590415000000,42,0,00420001,2013-01-30,7133,CF,0,-6.156957,53.450214,-498,42014,38084,3584,0
1359590417000000,27,0,00270002,2013-01-30,4188,RD,0,-6.248600,53.345501,-252,27002,33517,4495,1
1359590417000000,41,0,00410001,2013-01-30,3795,SL,0,-6.250067,53.375999,654,41003,33627,4957,1
1359590423000000,4,0,00041002,2013-01-30,4599,HN,0,-6.265133,53.385700,-12,4012,43035,281,1
1359590423000000,451,0,045A0001,2013-01-30,5787,D1,0,-6.106555,53.191914,-231,451004,33614,4136,0
1359590423000000,27,0,00270001,2013-01-30,4200,RD,0,-6.237033,53.342266,0,27011,33485,2355,1
1359590423000000,18,0,00180001,2013-01-30,868,D1,0,-6.243436,53.332905,-283,18001,33535,781,0
1359590423000000,66,0,null,2013-01-30,2439,PO,0,-6.464191,53.356762,0,66008,33305,5114,0
1359590423000000,13,0,00131002,2013-01-30,3341,HN,0,-6.277916,53.416451,821,13102,33343,332,1
1359590423000000,67,0,00670001,2013-01-30,883,PO,0,-6.475317,53.356102,-134,67002,33374,3892,0
1359590423000000,16,0,00160001,2013-01-30,4790,SL,0,-6.281871,53.285580,-5,16015,33110,1324,0
1359590423000000,41,0,041C0001,2013-01-30,169,SL,0,-6.250916,53.375065,-433,41011,33423,4957,1
1359590423000000,145,0,01450001,2013-01-30,6367,D1,0,-6.099433,53.203415,-681,145005,38032,5092,0
1359590423000000,68,0,00680003,2013-01-30,1725,CD,0,-6.394856,53.320564,-627,68004,38054,1971,0
1359590423000000,332,0,033B0001,2013-01-30,497,HN,0,-6.135617,53.492496,24,332001,33509,5069,0
1359590423000000,65,0,065B1001,2013-01-30,7208,RD,0,-6.263732,53.343029,-1265,65001,38005,1357,0
1359590423000000,7,0,00071003,2013-01-30,6069,D1,0,-6.230683,53.317417,0,7017,43003,8,1
1359590423000000,102,0,01020001,2013-01-30,409,HN,0,-6.248470,53.437019,-550,102005,43045,815,0
1359590423000000,171,0,017A0005,2013-01-30,5259,HN,0,-6.257667,53.409332,43,171008,40029,1012,1
1359590423000000,67,0,null,2013-01-30,951,PO,0,-6.544762,53.373604,0,67006,33584,6089,0
1359590423000000,67,0,00671001,2013-01-30,905,PO,0,-6.319171,53.346714,-419,67005,33438,2249,0
1359590423000000,66,0,00661001,2013-01-30,3273,PO,0,-6.266683,53.354134,-1024,66015,33446,406,0
1359590423000000,84,0,00840001,2013-01-30,5099,D1,0,-6.067627,53.075710,-268,84003,38029,7272,0
1359590423000000,41,0,00411001,2013-01-30,162,SL,0,-6.258800,53.362453,-429,41018,33462,47,0
1359590423000000,747,0,07470001,2013-01-30,3559,SL,0,-6.255033,53.368465,0,747005,40045,3665,1
1359590423000000,79,0,null,2013-01-30,2972,CD,0,-6.343850,53.342300,382,79002,33100,2908,0
1359590423000000,39,0,00391001,2013-01-30,3068,PO,0,-6.308665,53.365036,-511,39003,40005,1702,0
1359590423000000,40,0,040D0001,2013-01-30,2214,HN,0,-6.276617,53.416901,-13,40201,33217,7072,1
1359590423000000,145,0,01840001,2013-01-30,6318,D1,0,-6.076792,53.132702,-451,145001,33644,4229,0
1359590423000000,39,0,00390001,2013-01-30,3060,PO,0,-6.398483,53.401134,-811,39002,36067,7011,0
1359590423000000,83,0,00830003,2013-01-30,5709,HN,0,-6.255533,53.366650,0,83012,40030,336,1
1359590423000000,37,0,00370001,2013-01-30,1895,PO,0,-6.402706,53.384598,-350,37006,40007,7227,0
1359590423000000,14,0,00140001,2013-01-30,5305,D1,0,-6.255433,53.275249,-455,14003,33531,2856,0
1359590423000000,46,0,00471001,2013-01-30,6684,D1,0,-6.239701,53.342556,-548,46020,33530,395,0
1359590423000000,46,0,046A1002,2013-01-30,6525,D1,0,-6.260630,53.343746,-920,46004,33536,794,0
1359590423000000,13,0,00131005,2013-01-30,3406,CD,0,-6.272169,53.342979,-258,13003,33608,2001,0
1359590423000000,122,0,01220001,2013-01-30,1446,PO,0,-6.321687,53.325779,184,12216,40002,1419,0
1359590423000000,84,0,01851008,2013-01-30,5162,D1,0,-6.113590,53.207275,102,84004,38035,4199,0
1359590423000000,31,0,00311001,2013-01-30,7023,CF,0,-6.253917,53.349632,-129,31003,38087,620,0
1359590423000000,123,0,01231001,2013-01-30,4415,SL,0,-6.293450,53.332150,90,123012,38042,6056,1
1359590423000000,145,0,01450001,2013-01-30,6346,D1,0,-6.175022,53.274128,-210,145003,38097,2017,1
1359590423000000,16,0,00161001,2013-01-30,4765,SL,0,-6.254050,53.355900,0,16008,33123,7347,1
1359590423000000,75,0,null,2013-01-30,1079,D1,0,-6.333991,53.289864,900,75001,33619,7181,0
1359590423000000,65,0,00650001,2013-01-30,7235,RD,0,-6.580474,53.126541,-972,65003,38006,7288,0
1359590423000000,39,0,00390002,2013-01-30,3256,PO,0,-6.399032,53.394070,-460,39025,36060,4464,1
1359590423000000,33,0,00330002,2013-01-30,236,SL,0,-6.128506,53.518562,-936,33004,43059,3771,0
1359590423000000,84,0,00840001,2013-01-30,5115,D1,0,-6.101596,53.203911,-759,84005,33464,4168,0
1359590426000000,140,0,01400002,2013-01-30,6885,HN,0,-6.264300,53.400635,-436,140005,33620,264,0
1359590426000000,39,0,00391001,2013-01-30,3020,PO,0,-6.246294,53.332172,-501,39010,33581,753,0
1359590426000000,7,0,00070004,2013-01-30,6063,D1,0,-6.134746,53.264610,-347,7009,43016,3214,1
1359590426000000,4,0,00040001,2013-01-30,4555,HN,0,-6.169900,53.296318,222,4001,43032,7226,1
1359590426000000,66,0,066B0001,2013-01-30,2504,PO,0,-6.322583,53.343384,-12,66016,33556,4003,1
1359590426000000,145,0,01840001,2013-01-30,6415,D1,0,-6.198300,53.291183,-299,145009,38092,4655,0
1359590426000000,14,0,00140001,2013-01-30,5384,SL,0,-6.257450,53.354935,0,14102,33268,6044,1
1359590426000000,56,0,056A1001,2013-01-30,1830,RD,0,-6.252947,53.345810,-606,56001,33520,340,0
1359590426000000,18,0,00181001,2013-01-30,834,D1,0,-6.288350,53.331165,-938,18003,33537,2211,0
1359590426000000,25,0,025A1001,2013-01-30,538,CD,0,-6.266617,53.345501,-60,25017,38060,347,0
